,Dominant_Topic,Topic_Perc_Contrib,Keywords,Abstract
266,2.0,0.968999981880188,"cours, analyt, year, show, busi, compani, experi, consult, scientist, bi","Dan is a 31 year old entrepreneur ,data scientist  and data analytics / visual analytics consultant. He holds a master degree and is certified in Power BI as well as a Qualified Associate in Tableau software. He is currently working in Business Intelligence field and helps major companies to get key insights from their data to deliver long term growth and outpace their competitors. He is committed to support other people by offering them educational services to help them accomplishing their goals and becoming the best in their profession or explore a new career path. Show more"
267,9.0,0.9308000206947327,"softwar, develop, cours, analysi, tool, web, way, analyt, lot, world","Quantitative Specialists (QS) was founded by an award-winning university instructor who has taught statistics courses for over 15 years. At QS, we are passionate about all things statistical, especially in helping others understand this often-feared subject matter. Our focus is in helping you to succeed in all your statistics work!"
268,2.0,0.9437000155448914,"cours, analyt, year, show, busi, compani, experi, consult, scientist, bi","""Never follow a book by its cover, In a world that changes every second, we must be resilient and proactive. "" Consultant / Developer /Trainer  Consultant in Supply Chain Management & Business Intelligence Founder - Rescale Analytics – Dubai     Show more"
269,2.0,0.957099974155426,"cours, analyt, year, show, busi, compani, experi, consult, scientist, bi","We believe training shouldn't be boring. In our training, you not only pick up excellent technical skills, but you do so while saving the world from the zombie apocalypse. So go ahead. Get awesome at data visualization and stay one step ahead of the zombie chief. Visit our website for more. The Data Crunch Corporation has been training on topics in data visualization, data science, and statistics for the past 4 years to large and small companies, including the Fortune 500.   Show more"
270,9.0,0.6334999799728394,"softwar, develop, cours, analysi, tool, web, way, analyt, lot, world",We are professional web development bootcamp instructors with 9+ years’ experience in software development and 5+ years’ experience of conducting highly-effective web development bootcamps. Our students become web developers from scratch in the shortest possible time thanks to our unique teaching method. We have already helped thousands of students get their first job in web development. Our students work in top IT companies all over the world and also they work as successful freelancers.  Show more
271,9.0,0.535099983215332,"softwar, develop, cours, analysi, tool, web, way, analyt, lot, world","Engineer and mathematician teaching different subjects of Engineering and Mathematics for more than 20 years at a college in Hungary. Beside teaching he is intensively involved in industrial projects as a consultant or as a structural designer. His special fields are Quality Statistics, Statistical Process Control, Multivariate Statistical Analysis and Stochastic Processes. He was elected to the President of the Chamber of Engineers in Fejer county and holds several awards. He served as the rector of the College of Dunaujvaros for 8 years."
272,0.0,0.6794999837875366,"scienc, cours, univers, show, market, technolog, analyt, experi, team, year","30+ Years of combined experience in Services, Consulting and Education. With more than a decade of experience in enhancing and implementing cutting edge technology for major European industries, some of them includes big Fortune 500 names. Deep knowledge on the functional side, as well, in Logistics, PLM, SRM Procurement, Supply Chain and Plant Maintenance. We work extensively in SAP® UI5 and Fiori with SAP® and non SAP® ERPs and also have a complete understanding and first hand working experience with SAP® HANA and the new UI. Show more"
273,2.0,0.7031999826431274,"cours, analyt, year, show, busi, compani, experi, consult, scientist, bi","International Business Education Association (IBEA) seeks to share educational experiences that will prepare individuals to excel as workers and citizens in our economic systems. IBEA is committed to providing students professional development, networking, and learning opportunities through our educational content."
274,4.0,0.9700000286102295,"research, ph, univers, scienc, engin, show, year, econom, professor, rené","Najib Mozahem works as a researcher and as an assistant professor at university level, where he teaches Quantitative Analysis. He holds a Bachelor’s degree in Computer and Communication Engineering, completed his MBA with distinction, and completed his PhD in Organizational Theory where he won the best thesis prize for PhD. He has also received the teaching excellence award for the year 2016 – 2017. His research interests include quantitative modeling and the study of human behavior in organizations."
275,4.0,0.9757000207901001,"research, ph, univers, scienc, engin, show, year, econom, professor, rené","Franz is a Professor of Economics at the University of Westminster. Franz joined the University of Westminster in 2006 after completing his PhD in Economics at Lancaster University. Franz's personal research interests are in education economics, labor economics, and applied econometrics. Franz has made scientific contributions to issues such as social mobility, measuring the returns to education, the effect of weather of happiness and identity formation. He has been involved in numerous funded research projects from research councils and government departments. Show more"
276,9.0,0.968999981880188,"softwar, develop, cours, analysi, tool, web, way, analyt, lot, world","Hey guys! I am really happy that you are reading this. I work for Zalando as Commercial Planning and Strategy manager. Per my job, there is a really high focus on predictive analytics and econometrics, which are two areas I am really passionate about. In the past I have done Radio as anchor in my hometown which is probably my favorite college experience. I have also worked with the United Nations on the topic of Mobile Money in Lesotho. I will try that my courses are really practical. I will always try to provide real life examples and datasets. I aim to give you guys the tools to succeed in your professional careers. Show more"
277,6.0,0.7073000073432922,"busi, analyt, tableau, intellig, power, year, manag, client, experi, show","                   I am a senior business executive, a data scientist, and a former university instructor. And I've been using Excel, and tools like it, for more than 30 years!           In addition to my current role as VP Information Business Services, I've been a global project manager for the deployment of very large IT systems, a senior statistician/data scientist, a university instructor and a corporate trainer.           I bring a unique perspective to Excel and business analytics. I know how Excel is used in business, and I know what hiring managers are looking for. All of my courses are built on authentic case studies, using real data to show how Excel functions are used today in business. I can help you prepare for interviews, and excel in your first job as a business analyst. Show more"
278,3.0,0.9624999761581421,"busi, analyt, manag, experi, year, show, project, compani, consult, scienc","V2 Maestros is dedicated to teaching big data / data science courses to students all over the world.  Our instructors have real world experience practicing big data and data science and delivering business results. Big Data Science is a hot and happening field in the IT industry. Unfortunately, the resources available for learning this skill are hard to find and expensive. We hope to ease this problem by providing quality education at affordable rates, there by building Big Data and Data Science talent across the world."
279,2.0,0.5453000068664551,"cours, analyt, year, show, busi, compani, experi, consult, scientist, bi","I have 10+ years of experience working and teaching in the field of data analytics, market research and data visualization. I spent the first 7 years of my career working in-house at a number of global ad agencies where I built and led teams of data analysts, scientists and engineers. More recently I was the regional managing director at a global research firm where I led a regional staff of 50+ employees as well as a US$10 million P&L. I'm currently the COO at an exciting data start-up based in Singapore. I'm also a passionate speaker, coach and trainer, and I have given talks to more than 10,000 people over the years on topics related to data analytics, research and data visualization."
280,4.0,0.96670001745224,"research, ph, univers, scienc, engin, show, year, econom, professor, rené","I am a graduate from Indian Institute of Technology, Kharagpur and a Ph. D. from Jharkhand Rai University, Ranchi, India. I enjoy teaching Operations Research and Applied Mathematics to students at different levels. My main engagement is with Insurance professionals who need to apply data science and related concepts extensively in their area of work.  These subjects can be learnt best when done in intuitive way. I prefer to focus on logic and try to get to the nuances of mathematical concepts. "
281,3.0,0.887499988079071,"busi, analyt, manag, experi, year, show, project, compani, consult, scienc","What drives us? In one word? YOU You are front, center and behind every decision we make in our business. You are starting out in the IT industry You are serious about your career   Show more"
282,3.0,0.8873999714851379,"busi, analyt, manag, experi, year, show, project, compani, consult, scienc","Hi, I'm Deepa.  I am a Business Analyst and Consultant to SME's, Online content creator and a University Lecturer. With over 4 years experience business analysis and a consultant to small and medium sized brick and mortar as well as online businesses. I have learnt the ropes around business process modelling and lectured process modelling and notation 2.0.  I have a very versatile teaching style, that means I can easily adapt my teaching to the students needs. I take time to ensure that my lessons are student centered, that is the student is getting enough practical experience throughout all of my courses.      Show more"
283,0.0,0.4390000104904175,"scienc, cours, univers, show, market, technolog, analyt, experi, team, year","Hello, everyone! I am your instructor, Dr. Alan Zhang. I have a Ph.D. in Quantitative Marketing with 10+ years of academic and industry experience. I was a marketing professor formerly, having taught hundreds of college students in the classroom with excellent ratings. My marketing analytics research studies have received 100+ citations and have been reported by Harvard Business Review, CustomerThink, Arizona State University, and other media outlets. I have made significant contributions to the field of marketing and have been awarded and recognized by: Show more"
284,8.0,0.9470000267028809,"jeff, year, step, program, technolog, workforc, industri, null, analyt, time","I believe that with hard work, dedication and consistency anybody who sets their mind towards learning a particular skill can do so - even if that individual has no prior knowledge of it and feels like a complete beginner. I believe that understanding concepts is much more important than memorizing them. That is the core idea I keep in mind while making the courses."
285,2.0,0.9763000011444092,"cours, analyt, year, show, busi, compani, experi, consult, scientist, bi","Hi. My name is Vardges. I'm an Analyst with over 10 years of experience in banking risk management, portfolio analysis, and reporting. During my whole career I have been using MS Excel and other data analytics tools and now these are not only the tools for solving my daily tasks but also hobby for me. If you want to become an advanced analyst follow my courses. I have Master's Degree in Mathematics and many certificates from world-class universities and organizations such as Microsoft, IBM, Duke University, Corporate Finance Institute, International Financial Corporation,  and I will share my experience and knowledge with you during my courses."
286,3.0,0.9609000086784363,"busi, analyt, manag, experi, year, show, project, compani, consult, scienc","We are a group of data analytics experts involved in different industry fields -- finance, marketing, health, telecommunication and entertainment. We all have at least Master Degree of Science in computer science, mathematics and business. We all have very rich experience in education.  Our goal is to educate persons who wish to learn various data analytics knowledge, skills and tools. We are always seeking innovative methods in delivering what we know.  "
287,9.0,0.9308000206947327,"softwar, develop, cours, analysi, tool, web, way, analyt, lot, world","Quantitative Specialists (QS) was founded by an award-winning university instructor who has taught statistics courses for over 15 years. At QS, we are passionate about all things statistical, especially in helping others understand this often-feared subject matter. Our focus is in helping you to succeed in all your statistics work!"
288,2.0,0.9639999866485596,"cours, analyt, year, show, busi, compani, experi, consult, scientist, bi","Educom provides perfect education or training solutions of technology needs of end users including businesses, educational institutions and government agencies. We are focusing on quality not on quantity that make us different from crowd. We are training provider of technologies in both field online and offline. Educom is serving in the market with a vision of everyone has a right for education."
289,8.0,0.550000011920929,"jeff, year, step, program, technolog, workforc, industri, null, analyt, time",NULL
290,6.0,0.9775000214576721,"busi, analyt, tableau, intellig, power, year, manag, client, experi, show","I am Muhammad Asif Microsoft® Certified Solutions Expert- Data management and analytics with more than 10 years of experience in the field of business intelligence & Data analytics. My expertise lies in assessing complex business requirements, compiling market and trend data, designing and testing software to accelerate efficiency and revenue growth. I have expertise in Microsoft Business Intelligence stack, visualization & analytical tools like SSRS and Power BI to analyse massive dataset. Analyses datasets with the help of python and DAX programming to extract actionable insights that will help drive business decisions. Show more"
291,1.0,0.9775000214576721,"financ, analyt, cours, career, firm, analysi, student, countri, show, account","Hi I'm Rajeev, a Data Scientist, and Computer Vision Engineer.   I have a BSc in Computer & Electrical Engineering and an MSc in Artificial Intelligence from the University of Edinburgh where I gained extensive knowledge of machine learning, computer vision, and intelligent robotics.    I have published research on using data-driven methods for Probabilistic Stochastic Modeling for Public Transport and even was part of a group that won a robotics competition at the University of Edinburgh.  I launched my own computer vision startup that was based on using deep learning in education since then I've been contributing to 2 more startups in computer vision domains and one multinational company in Data Science. Show more"
292,2.0,0.968999981880188,"cours, analyt, year, show, busi, compani, experi, consult, scientist, bi","Dan is a 31 year old entrepreneur ,data scientist  and data analytics / visual analytics consultant. He holds a master degree and is certified in Power BI as well as a Qualified Associate in Tableau software. He is currently working in Business Intelligence field and helps major companies to get key insights from their data to deliver long term growth and outpace their competitors. He is committed to support other people by offering them educational services to help them accomplishing their goals and becoming the best in their profession or explore a new career path. Show more"
293,3.0,0.5741000175476074,"busi, analyt, manag, experi, year, show, project, compani, consult, scienc","Saurabh is an experienced software engineer and Microsoft Solution Architect, passionate about sharing his knowledge and experience with others. For over 10 years I have been an IT engineer building and managing real-time, low latency, high availability, asynchronous, multi-threaded, remotely managed, fully automated, monitored solutions in the education, aeronautical, banking, drone, gaming and telecommunications industries. I completed a master's degree in Software Engineering but my journey with programming began when I was just 13 years old (with a computer). Show more"
294,8.0,0.9710000157356262,"jeff, year, step, program, technolog, workforc, industri, null, analyt, time","I spent 6 years at ""Royal Bank of Scotland"" and 5 years at the investment bank ""BNP Paribas""  developing and managing Interest Rate Derivatives services as well as engineering and deploying In Memory DataBases (Oracle Coherence), NoSQL and Hadoop clusters (Cloudera) into production. In 2016, I left to start my own training, POC-D. ""Proof Of Concept - Delivered"", which focuses on delivering training on IMDB (In Memory Database), NoSQL, BigData and DevOps technology.  From Q3 2017, this will also include FinTech Training in Capital Markets using Microsoft Excel (Windows), JVM languages (Java/Scala) as well as .NET (C#, VB.NET, C++/CLI, F# and IronPythyon)  Show more"
295,3.0,0.37630000710487366,"busi, analyt, manag, experi, year, show, project, compani, consult, scienc","I am a Senior Data Scientist, a Machine Learning Expert Advisor, an Author, an Instructor with over 20K learners enrolled, a Mentor, a Speaker, a technical Writer. Self-directed experienced data scientist with comprehensive accomplishments applying statistical modeling, machine learning, predictive modeling, natural language processing, deep learning, and data analytics to ensure success, and achieve goals with extensive use of Python, R, SQL & Tableau. Strong consulting industry acumens. Demonstrated success in developing and seamlessly executing plans in complex organizational structures. Recognized for maximizing performance by implementing appropriate project management through analysis of details to ensure quality control and understanding of emerging technology. Show more"
296,2.0,0.9624999761581421,"cours, analyt, year, show, busi, compani, experi, consult, scientist, bi","If you're like me, you see tremendous value in developing your career in data analytics, business intelligence and creating financial systems. Companies need these skills more than ever. But did you know  . . .   ** The hardest part of any useful business intelligence system is getting clean data ** This statement comes from my 20+ years of experience building data analytics systems at Fortune 500 companies. Let me share my secrets so you get much better at cleaning your analytics data for better financial systems.      Show more"
297,6.0,0.4821000099182129,"busi, analyt, tableau, intellig, power, year, manag, client, experi, show","I've worked in various analytical positions for well-known international insurers. During my time in product management and actuarial roles, I developed technical skills in Excel, Business Objects, and SAS. Communication is considered my 'strength' and I'm here on Udemy to teach my students how to take their technical skills to the next level by understanding how to create visuals that will resonate with their audience."
298,0.0,0.9819999933242798,"scienc, cours, univers, show, market, technolog, analyt, experi, team, year","Anil is a seasoned Digital Marketing and Analytics professional with 15 years of experience. He has worked with companies ranging from Fortune 50 to startups and has helped them improve marketing results. His customers include Microsoft, SmartMoney, ESPN, T-Mobile, Hoovers, RealNetworks, Starbucks, and TheStreet. He holds a B. Tech in Electronics and Communication Engineering from India and an MBA from University of Washington, Seattle. Anil has taught and trained several Marketing and Analytics folks in past nine years of teaching at UBC, University of Washington and Bellevue College, and speaking engagements at various conferences as well as his blog. He teaches Digital Marketing, Digital Analytics, Google Analytics, Tableau and Social Media courses. He also served on the Board of Digital Analytics Association (DAA) and was instrumental in starting the DAA Symposiums.  Show more"
299,3.0,0.46619999408721924,"busi, analyt, manag, experi, year, show, project, compani, consult, scienc","I am an Excel Whiz Certified By Microsoft! I have spent the past 15 years working professionally as a consultant specializing in the Microsoft Suite and business process implementation. I began college in Texas where I played Division III baseball. I developed a passion for business and knew consulting and training were a passion. A year after finishing my undergraduate studies in Arizona, I landed a career in business consulting. I had the incredible opportunity to work with some of the world's largest companies including Suncor a Major Oil Refinery and SalutarisMD startup medical device firm.  The past several years I have worked in the but have found a real niche in the use and as well as all things business. Show more"
300,9.0,0.9829999804496765,"softwar, develop, cours, analysi, tool, web, way, analyt, lot, world","Hello. I am a PhD graduate from Cambridge University where I specialized in Tropical Ecology. I am also a Data Scientist on the side. As a part of my research I have to carry out extensive data analysis, including spatial data analysis.or this purpose I prefer to use a combination of freeware tools- R, QGIS and Python.I do  most of my spatial data analysis work using R and QGIS.  Apart from being free, these are very powerful tools for data visualization, processing and analysis. I also hold an MPhil degree in Geography and Environment from Oxford University. I have honed my statistical and data analysis skills through a number of MOOCs including The Analytics Edge (R based statistics and machine learning course offered by EdX), Statistical Learning (R based Machine Learning course offered by Standford online). In addition to spatial data analysis, I am also proficient in statistical analysis, machine learning and data mining. I also enjoy general programming, data visualization and web development. In addition to being a  scientist and number cruncher, I am an avid traveler Show more"
301,2.0,0.968999981880188,"cours, analyt, year, show, busi, compani, experi, consult, scientist, bi","Dan is a 31 year old entrepreneur ,data scientist  and data analytics / visual analytics consultant. He holds a master degree and is certified in Power BI as well as a Qualified Associate in Tableau software. He is currently working in Business Intelligence field and helps major companies to get key insights from their data to deliver long term growth and outpace their competitors. He is committed to support other people by offering them educational services to help them accomplishing their goals and becoming the best in their profession or explore a new career path. Show more"
302,1.0,0.5116999745368958,"financ, analyt, cours, career, firm, analysi, student, countri, show, account","Josh has 10+ Years of applying machine learning and data science to challenging business problems like marketing mix and pricing optimization, forecasting, clustering, natural language processing, and predictive modeling. He is passionate about breaking down seemingly complex machine learning topics and explaining them in business context. He believes that diving into machine learning should be accessible to everyone."
303,7.0,0.9437000155448914,"busi, manag, experi, director, show, year, master, qlik, view, market","I am a passionate coder and a data scientist. I love teaching. I love sharing knowledge with students and enthusiastic learners. I believe any one can code. If you are passionate about learning, you will learn it. I keep learning from my work and keep teaching students. I love travelling. Its always a great feeling to see your students successful. I have lived those moments. I am obsessed with data and passionate about teaching and sharing those knowledge. Come and join me in this journey."
304,3.0,0.600600004196167,"busi, analyt, manag, experi, year, show, project, compani, consult, scienc","Professionally, I’m a Data Scientist consultant specializing in BI, Analytics & Enterprise Architecture with 6 years of consulting experience focusing on some of the largest industries stretching from retail, finance, Healthcare & Pharma to name a few! I have also been blessed to have the opportunity to lend a hand in helping along some of the top fortune 100 companies in solving challenging business problems by leveraging my knowledge in Big Data and Analytics to drive strategy and growth, as well as using insights through Data Visualization to gain buy-in for process improvement across the organizations that I’ve consulted for. Through my many years of experience, I’ve spent enough time learning to know simply... well what works and what doesn’t. This is also the approach I try to drive into my teaching strategies when teaching students what I know. This is also why I believe you’re in great hands when It comes to learning new technologies focused in the Big Data and Analytics spaces.That being said, I’m absolutely ecstatic that you’ve decided to join me on your journey in gaining knowledge in the Data Science space, Can’t wait for you to join us! Show more"
305,3.0,0.9794999957084656,"busi, analyt, manag, experi, year, show, project, compani, consult, scienc","       I am a seasoned Analytics professional with 18+ years of professional experience. I have industry experience of impactful and actionable analytics, data science, decision strategy and enterprise wise data strategy.  I am a keen trainer, who believes that training is all about making users understand the concepts. If students remain confused after the training, the training is useless. I ensure that after my training, students (or partcipants) are crystal clear on how to use the learning in their business scenarios.  My expertise is in Credit Card Business, Scoring (econometrics based model development), score management, loss forecasting, business intelligence systems like tableau /SAS Visual Analytics, MS access based database application development,  Enterprise wide big data framework and streaming analysis.  Show more"
306,8.0,0.6988000273704529,"jeff, year, step, program, technolog, workforc, industri, null, analyt, time","EDUCBA is a leading global provider of skill based education addressing the needs of members across 100+ Countries. We are the LARGEST edu-tech firm in Asia with a portfolio of 5498+ online courses, 205+ Learning Paths, 150+ Job Oriented Programs (JOPs) and 50+ Career based Course Bundles prepared by top notch professionals from the Industry. Our training programs are Job oriented skill based programs demanded by the Industry across Finance, Technology, Business, Design, Data and new and upcoming technology."
307,3.0,0.9768999814987183,"busi, analyt, manag, experi, year, show, project, compani, consult, scienc","Start-Tech Academy is a technology-based Analytics Education Company and aims at Bringing Together the analytics companies and interested Learners.  Our top quality training content along with internships and project opportunities helps students in launching their Analytics journey.  Founded by Abhishek Bansal and Pukhraj Parikh. Working as a Project manager in an Analytics consulting firm, Pukhraj has multiple years of experience working on analytics tools and software. He is competent in  MS office suites, Cloud computing, SQL, Tableau, SAS, Google analytics and Python.  Show more"
308,9.0,0.9308000206947327,"softwar, develop, cours, analysi, tool, web, way, analyt, lot, world","Quantitative Specialists (QS) was founded by an award-winning university instructor who has taught statistics courses for over 15 years. At QS, we are passionate about all things statistical, especially in helping others understand this often-feared subject matter. Our focus is in helping you to succeed in all your statistics work!"
309,6.0,0.957099974155426,"busi, analyt, tableau, intellig, power, year, manag, client, experi, show","I am Tableau and Power BI certified with 4+ years of experience to design, develop and implement advanced analytics dashboards and stories for high-level key parameter index's which directly answers complex business questions associated with multiple fortune 500 clients.Design and Developed sophisticated analytical frameworks that add value to addressing client needs/Requirements.Data visualization using Web technologies and Tableau desktop/Server"
310,9.0,0.9639999866485596,"softwar, develop, cours, analysi, tool, web, way, analyt, lot, world","Packt has been committed to developer learning since 2004. A lot has changed in software since then - but Packt has remained responsive to these changes, continuing to look forward at the trends and tools defining the way we work and live. And how to put them to work. With an extensive library of content - more than 4000 books and video courses -Packt's mission is to help developers stay relevant in a rapidly changing world. From new web frameworks and programming languages, to cutting edge data analytics, and DevOps, Packt takes software professionals in every field to what's important to them now.    Show more"
311,3.0,0.925000011920929,"busi, analyt, manag, experi, year, show, project, compani, consult, scienc",Certifications: Certified Six Sigma Master Black Belt Project Management Professional (PMP) Agile Certified Practitioner (PMI - ACP) Risk Management Professional (PMI-RMP) Show more
312,6.0,0.957099974155426,"busi, analyt, tableau, intellig, power, year, manag, client, experi, show","I am Tableau and Power BI certified with 4+ years of experience to design, develop and implement advanced analytics dashboards and stories for high-level key parameter index's which directly answers complex business questions associated with multiple fortune 500 clients.Design and Developed sophisticated analytical frameworks that add value to addressing client needs/Requirements.Data visualization using Web technologies and Tableau desktop/Server"
313,0.0,0.9609000086784363,"scienc, cours, univers, show, market, technolog, analyt, experi, team, year","I graduated in Biotechnology and later obtained PhD in Molecular Biology.  During my academics I gained good knowledge in the fields of molecular biology, biochemistry, immunology, microbiology and cell biology.   I am a tech entrepreneur and believe in life-long learning.  With my passion of teaching and wealth of knowledge, I am confident each of my courses will help you in understanding the concepts of this wonderful field of science. I look forward to sharing my experience with you.  Happy Learning! "
314,3.0,0.9549999833106995,"busi, analyt, manag, experi, year, show, project, compani, consult, scienc","We are a corporate training company with over 15+ years in IT, Our experts have strong exposure in Corporate training,training students in APAC and across Global markets Our training focuses more on Practical real world examples than theoretical discussions and we believe in teaching consistent practical examples from basics to advance help students to expertise in any domain."
315,5.0,0.96670001745224,"account, área, show, busi, year, manag, excel, paula, field, cours","Loonycorn is us, Janani Ravi and Vitthal Srinivasan. Between us, we have studied at Stanford, been admitted to IIM Ahmedabad and have spent years  working in tech, in the Bay Area, New York, Singapore and Bangalore. Janani: 7 years at Google (New York, Singapore); Studied at Stanford; also worked at Flipkart and Microsoft Vitthal: Also Google (Singapore) and studied at Stanford; Flipkart, Credit Suisse and INSEAD too We think we might have hit upon a neat way of teaching complicated tech courses in a funny, practical, engaging way, which is why we are so excited to be here on Udemy! Show more"
316,2.0,0.9763000011444092,"cours, analyt, year, show, busi, compani, experi, consult, scientist, bi","Hi. My name is Vardges. I'm an Analyst with over 10 years of experience in banking risk management, portfolio analysis, and reporting. During my whole career I have been using MS Excel and other data analytics tools and now these are not only the tools for solving my daily tasks but also hobby for me. If you want to become an advanced analyst follow my courses. I have Master's Degree in Mathematics and many certificates from world-class universities and organizations such as Microsoft, IBM, Duke University, Corporate Finance Institute, International Financial Corporation,  and I will share my experience and knowledge with you during my courses."
317,3.0,0.8582000136375427,"busi, analyt, manag, experi, year, show, project, compani, consult, scienc","I am working as a Business Intelligence Consultant providing expert services in the development of business analytics and reporting for several german and international customers. Since 2018 I am a Microsoft Certified Solution Expert in Data Management and Analytics for SQL Server. Besides my work I really like to investigate data with the newest Microsoft developer stack, which helps me to stay up to date in the dynamic BI context. During the last years i spent at lot of time giving customer trainings on topics like SSAS, SSRS, SSIS and especially Power BI. It gives me a great pleasure to spread my knowledge and see how you are able to build your own solutions directly after the course.   Show more"
318,7.0,0.9624999761581421,"busi, manag, experi, director, show, year, master, qlik, view, market","With experience of over 16 years Nitin Goel has expertise in rendering lectures for Basics in each type of course he teach. presently he is attached with Ministry of Higher Education in one of the affiliated college in Asia. He is well qualified with Masters in Commerce, Masters in Business administration, PGDM and LIII. here he has started to deliver his knowldge through Udemy so that students world wide can take benefit of the same. Enrolling a course from him will ensure good learning for students."
319,2.0,0.9726999998092651,"cours, analyt, year, show, busi, compani, experi, consult, scientist, bi","  Grant Gamble is an experienced IT trainer, developer, consultant and author able to deliver a wide range of training courses. He has a vast experience of delivering public and on-site IT training content at different skill levels, to groups of varying sizes.    His UK company G Com Solutions Limited provide IT training courses and consultancy to a wide range of UK and international clients. His speciality is running week-long, intensive training workshops on topics like Microsoft Power BI, VBA, web development and Adobe Creative Suite automation."
320,4.0,0.9700000286102295,"research, ph, univers, scienc, engin, show, year, econom, professor, rené","Najib Mozahem works as a researcher and as an assistant professor at university level, where he teaches Quantitative Analysis. He holds a Bachelor’s degree in Computer and Communication Engineering, completed his MBA with distinction, and completed his PhD in Organizational Theory where he won the best thesis prize for PhD. He has also received the teaching excellence award for the year 2016 – 2017. His research interests include quantitative modeling and the study of human behavior in organizations."
321,6.0,0.9624999761581421,"busi, analyt, tableau, intellig, power, year, manag, client, experi, show","G'Day and Welcome, My name is Paul Scotchford and I am stoked that you are reading this. When I get reviews like this one ""oh my goodness. I cracked an Interview using this course"" then I know the course material is hitting the spot ... News: Just released - SQLServer 2019 Data Analytics & Tableau Data Visualisation , this is a deep dive for beginner Data Analysts looking to become highly proficient in SQL and data visualisation, in this course you cover everything and the display results in Tableau. Show more"
322,5.0,0.5343999862670898,"account, área, show, busi, year, manag, excel, paula, field, cours","Michael is an assistant professor of finance at Fairfield University in Connecticut. He holds a PhD in finance from the University of Tennessee and his work has been quoted in the Wall Street Journal, CNN, Nasdaq.com, Bloomberg, Reuters, and many other outlets. Michael is the President of Morning Investments, a consulting firm headquartered in Connecticut. He consults extensively with organizations ranging from Fortune 500 companies and government agencies to start-up businesses on matters related to finance and investments. Michael has served also as an expert witness on finance related matters in legal disputes, and is an arbitrator with the Financial Industry National Regulatory Authority (FINRA)."
323,6.0,0.9794999957084656,"busi, analyt, tableau, intellig, power, year, manag, client, experi, show","Igor Ovchinnikov is a professional corporate trainer who lives in San Francisco California. He has more than 15 years of experience in software and professional-development (AKA “soft-skills”) training. Among his major former and present happy clients are Stanford University, Apple, Boston Scientific, Genentech, Google, Stryker Endoscopy, Bayer, University of California, Altera and many others—all over Silicon Valley. His focus is on rapid skills development by using advanced cognitive-psychology based teaching techniques. He is renowned for his legendary crystal-clear explanations and instructions that make complex concepts extremely easy to understand and remember. He holds a Master’s degree in English, Literature and Linguistics with focus on effective teaching methodologies. He also holds a degree from the . Plus, he is certified as by Project Management Institute (PMI). Before his successful teaching career, he worked for .  Show more"
324,7.0,0.9824000000953674,"busi, manag, experi, director, show, year, master, qlik, view, market","Expert in performance improvement, scaling businesses, and turning-around companies with significant experience both in management as well as in supervision of medium size companies (EUR 20 – 500 million) and startups. I have trained in person over 100 consultants, business analysts, and managers who now are Investment Directors, CEO, Partners in PE and VC funds, Sales and Marketing Directors, Operational  Directors, COO, Directors in Consulting Companies, Supply Chain Directors, Board Members, etc. On top of that my courses on Udemy were already taken by more than 84 000 students including people working in McKinsey, EY, Walmart, Alvarez & Marsal, Bain, PwC, Deloitte, Accenture, Dell, Adidas, Naspers, Walgreens, Orange, Citigroup, Cisco, IBM, and many others.  Show more"
325,2.0,0.9470000267028809,"cours, analyt, year, show, busi, compani, experi, consult, scientist, bi","Background: Computer Scientist with several years of industry experience. Other than this,I am passionate about teaching and guiding students learning programming languages. Life Philosophy 1: He who is not courageous enough to take risks will accomplish nothing in life. Show more"
326,0.0,0.3637000024318695,"scienc, cours, univers, show, market, technolog, analyt, experi, team, year","My name is Jeff Lo and I hold a Petroleum Engineering degree from Texas A&M University. I have been working in the Oil & Gas Industry for the past 5 years and throughout the course of my career I have rotated through many disciplines ranging from Production Engineer, Drilling Engineering, Completions Engineering, Geology, and ultimately specialized in Reservoir Engineering. I have long been a fanatic in data science and automation, thus following my passion of learning many different applications & programming languages to find unique ways of applying those skill sets towards my professional career to improve my work efficiency and performance. My mission is to inspire and promote unique ways of leveraging the power technology and data science to help unleash the WIZARD within you! Show more"
327,5.0,0.96670001745224,"account, área, show, busi, year, manag, excel, paula, field, cours","Loonycorn is us, Janani Ravi and Vitthal Srinivasan. Between us, we have studied at Stanford, been admitted to IIM Ahmedabad and have spent years  working in tech, in the Bay Area, New York, Singapore and Bangalore. Janani: 7 years at Google (New York, Singapore); Studied at Stanford; also worked at Flipkart and Microsoft Vitthal: Also Google (Singapore) and studied at Stanford; Flipkart, Credit Suisse and INSEAD too We think we might have hit upon a neat way of teaching complicated tech courses in a funny, practical, engaging way, which is why we are so excited to be here on Udemy! Show more"
328,6.0,0.9624999761581421,"busi, analyt, tableau, intellig, power, year, manag, client, experi, show","G'Day and Welcome, My name is Paul Scotchford and I am stoked that you are reading this. When I get reviews like this one ""oh my goodness. I cracked an Interview using this course"" then I know the course material is hitting the spot ... News: Just released - SQLServer 2019 Data Analytics & Tableau Data Visualisation , this is a deep dive for beginner Data Analysts looking to become highly proficient in SQL and data visualisation, in this course you cover everything and the display results in Tableau. Show more"
